description	enabled	ladder	min diff	version	op	param	value	class	numinputs	input 1	input 2	input 3	input 4	input 5	input 6	input 7	output	lvl	plvl	ilvl	mod 1	mod 1 chance	mod 1 param	mod 1 min	mod 1 max	mod 2	mod 2 chance	mod 2 param	mod 2 min	mod 2 max	mod 3	mod 3 chance	mod 3 param	mod 3 min	mod 3 max	mod 4	mod 4 chance	mod 4 param	mod 4 min	mod 4 max	mod 5	mod 5 chance	mod 5 param	mod 5 min	mod 5 max	output b	b lvl	b plvl	b ilvl	b mod 1	b mod 1 chance	b mod 1 param	b mod 1 min	b mod 1 max	b mod 2	b mod 2 chance	b mod 2 param	b mod 2 min	b mod 2 max	b mod 3	b mod 3 chance	b mod 3 param	b mod 3 min	b mod 3 max	b mod 4	b mod 4 chance	b mod 4 param	b mod 4 min	b mod 4 max	b mod 5	b mod 5 chance	b mod 5 param	b mod 5 min	b mod 5 max	output c	c lvl	c plvl	c ilvl	c mod 1	c mod 1 chance	c mod 1 param	c mod 1 min	c mod 1 max	c mod 2	c mod 2 chance	c mod 2 param	c mod 2 min	c mod 2 max	c mod 3	c mod 3 chance	c mod 3 param	c mod 3 min	c mod 3 max	c mod 4	c mod 4 chance	c mod 4 param	c mod 4 min	c mod 4 max	c mod 5	c mod 5 chance	c mod 5 param	c mod 5 min	c mod 5 max	*eol
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	12		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-12	-12	skilltab		11	-1	-1											qqq																													hly																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	13		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-13	-13	skilltab		12	-1	-1											qqq																													hh2																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	14		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-14	-14	skilltab		13	-1	-1											qqq																													hh2																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	15		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-15	-15	skilltab		14	-1	-1											qqq																													hh2																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	16		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-16	-16	skilltab		15	-1	-1											qqq																													ttt																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	17		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-17	-17	skilltab		16	-1	-1											qqq																													ttt																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	18		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-18	-18	skilltab		17	-1	-1											qqq																													ttt																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	19		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-19	-19	skilltab		18	-1	-1											qqq																													ppp																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	20		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-20	-20	skilltab		19	-1	-1											qqq																													ppp																													0
Old Mag/Rar Jewel Restore (Tab Forging)	1			100	18	463	21		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-21	-21	skilltab		20	-1	-1											qqq																													ppp																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	129		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-129	-129	dmg%			-10	-10											r01																													r01																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	130		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-130	-130	dmg-undead			-50	-50	att-undead			-50	-50						r02																													r02																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	131		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-131	-131	mana-kill			-2	-2											r03																													r03																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	132		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-132	-132	knock			-1	-1											r04																													r04																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	133		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-133	-133	reduce-ac			-17	-17											r05																													r05																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	134		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-134	-134	dmg-max			-6	-6											r06																													r06																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	135		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-135	-135	dmg-pois		-84	-103	-154											r07																													r07																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	136		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-136	-136	dmg-fire			-4	-20											r08																													r08																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	137		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-137	-137	dmg-ltng			-1	-33											r09																													r09																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	138		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-138	-138	dmg-cold		-75	-3	-15											r10																													r10																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	139		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-139	-139	lifesteal			-5	-5											r11																													r11																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	140		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-140	-140	dmg-min			-6	-6											r12																													r12																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	141		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-141	-141	swing2			-15	-15											r13																													r13																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	142		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-142	-142	regen			-7	-7											r14																													r14																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	143		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-143	-143	ease			15	15											r15																													r15																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	144		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-144	-144	vit			-10	-10											r16																													r16																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	145		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-145	-145	enr			-10	-10											r17																													r17																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	146		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-146	-146	dex			-10	-10											r18																													r18																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	147		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-147	-147	str			-10	-10											r19																													r19																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	148		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-148	-148	gold%			-33	-33											r20																													r20																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	193		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-193	-193	ac			-20	-20											r01																													r01																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	194		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-194	-194	move1			-10	-10											r02																													r02																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	195		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-195	-195	mana-kill			-2	-2											r03																													r03																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	196		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-196	-196	ac-miss			-30	-30											r04																													r04																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	197		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-197	-197	regen-mana			-15	-15											r05																													r05																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	198		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-198	-198	dmg-to-mana			-15	-15											r06																													r06																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	199		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-199	-199	res-pois			-20	-20											r07																													r07																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	200		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-200	-200	res-fire			-20	-20											r08																													r08																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	201		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-201	-201	res-ltng			-20	-20											r09																													r09																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	202		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-202	-202	res-cold			-20	-20											r10																													r10																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	203		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-203	-203	thorns			-50	-50											r11																													r11																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	204		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-204	-204	red-dmg			-5	-5											r12																													r12																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	205		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-205	-205	balance2			-15	-15											r13																													r13																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	206		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-206	-206	regen			-7	-7											r14																													r14																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	207		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-207	-207	ease			15	15											r15																													r15																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	208		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-208	-208	vit			-10	-10											r16																													r16																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	209		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-209	-209	enr			-10	-10											r17																													r17																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	210		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-210	-210	dex			-10	-10											r18																													r18																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	211		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-211	-211	str			-10	-10											r19																													r19																													0
Old Mag/Rar Jewel Restore (Rune Forging)	1			100	18	463	212		1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1	craftflag2			-212	-212	gold%			-33	-33											r20																													r20																													0
Old Mag/Rar Jewel Restore	1			100					1	"jwe,any"							"jew,mod"				all-stats/lvl			-1	-1																																																																															0
Trap Unique Charm	1			100					2	"char,uni"	tkz						void																																																																																							0
charm token LC	1			100					2	"cx2,any"	tkz						"cx9,mod"				token			1	1																					tkz																																																										0
charm token GC	1			100					2	"cx3,any"	tkz						"cx9,mod"				token			2	2																					tkz																																																										0
charm token Square	1			100					2	"cm5,any"	tkz						"cx9,mod"				token			3	3																					tkz																																																										0
charm token Odd	1			100					2	"cm6,any"	tkz						"cx9,mod"				token			4	4																					tkz																																																										0
charm token restore LC	1			100	18	193	1		1	"cx9,any"							"cx2,mod"				token			-1	-1																																																																															0
charm token restore GC	1			100	18	193	2		1	"cx9,any"							"cx3,mod"				token			-2	-2																																																																															0
charm token restore Square	1			100	18	193	3		1	"cx9,any"							"cm5,mod"				token			-3	-3																																																																															0
charm token restore Odd	1			100	18	193	4		1	"cx9,any"							"cm6,mod"				token			-4	-4																																																																															0
Adventurer's Pack	1			100				ama	1	ag8							Damage Augmenter																													"cm8,nor"				oskill		405	1	1	vit-h			-900	-900	sock			1	1	skill		29	1	1	randomize			29	29	Small Splashstone																													0
Adventurer's Pack	1			100				sor	1	ag8							Damage Augmenter																													"cm8,nor"				oskill		405	1	1	vit-h			-900	-900	sock			1	1	skill		36	1	1	randomize			36	36	Small Splashstone																													0
Adventurer's Pack	1			100				nec	1	ag8							Damage Augmenter																													"cm8,nor"				oskill		405	1	1	vit-h			-900	-900	sock			1	1	skill		72	1	1	randomize			72	72	Small Splashstone																													0
Adventurer's Pack	1			100				pal	1	ag8							Damage Augmenter																													"cm8,nor"				oskill		405	1	1	vit-h			-900	-900	sock			1	1	skill		96	1	1	randomize			96	96	Small Splashstone																													0
Adventurer's Pack	1			100				bar	1	ag8							Damage Augmenter				oskill		446	-1	-1	oskill		451	1	1																"cm8,nor"				oskill		405	1	1	vit-h			-900	-900	sock			1	1	skill		139	1	1	randomize			139	139	Small Splashstone																													0
Adventurer's Pack	1			100				dru	1	ag8							Damage Augmenter				oskill		448	1	1																					"cm8,nor"				oskill		405	1	1	vit-h			-900	-900	sock			1	1	skill		221	1	1	randomize			221	221	Small Splashstone																													0
Adventurer's Pack	1			100				ass	1	ag8							Damage Augmenter																													"cm8,nor"				oskill		405	1	1	vit-h			-900	-900	sock			1	1	skill		264	1	1	randomize			264	264	Small Splashstone																													0
Another Adventurer's Pack	1			100					2	leg	ibk						ag8																																																																																							0
Damage Augmenter Bar Update	0			100	18	251	0	bar	1	Damage Augmenter							Damage Augmenter				oskill		446	-1	-1	oskill		451	1	1																																																																										0
Damage Augmenter Dru Update	0			100	18	251	0	dru	1	Damage Augmenter							Damage Augmenter				oskill		448	1	1																																																																															0
Damage Augmenter Reset	0			100					1	Damage Augmenter							Damage Augmenter																																																																																							0
Old Damage Augmenter Reset	0			100					1	"cm7,nor"							Damage Augmenter																																																																																							0
Rogin Oil	1			100	18	203	0		2	2hs	oil						"q1a,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	clm	oil						"q1b,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	gis	oil						"q1c,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	bsw	oil						"q1d,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	flb	oil						"q1e,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	gsd	oil						"q1f,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	92h	oil						"q2a,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	9cm	oil						"q2b,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	9gs	oil						"q2c,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	9b9	oil						"q2d,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	9fb	oil						"q2e,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	9gd	oil						"q2f,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	02h	oil						"q3a,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	0cm	oil						"q3b,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	0gs	oil						"q3c,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	0b0	oil						"q3d,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	0fb	oil						"q3e,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	0gd	oil						"q3f,mod"				oskill		447	1	1	randomize			2	2																																																																										0
Rogin Oil	1			100	18	203	0		2	p34	oil						"q1a,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	p35	oil						"q1b,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	p36	oil						"q1c,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	p37	oil						"q1d,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	p38	oil						"q1e,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	p39	oil						"q1f,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	q33	oil						"q2a,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	q34	oil						"q2b,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	q35	oil						"q2c,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	q36	oil						"q2d,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	q37	oil						"q2e,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	q38	oil						"q2f,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	72h	oil						"q4a,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	7cm	oil						"q4b,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	7gs	oil						"q4c,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	7b7	oil						"q4d,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	7fb	oil						"q4e,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	7gd	oil						"q4f,mod"				oskill		447	1	1	randomize			3	3																																																																										0
Rogin Oil	1			100	18	203	0		2	"2hsw,any"	oil						useitem				oskill		447	1	1	randomize			1	1																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q1a	oil						"2hs,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q1b	oil						"clm,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q1c	oil						"gis,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q1d	oil						"bsw,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q1e	oil						"flb,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q1f	oil						"gsd,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q2a	oil						"92h,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q2b	oil						"9cm,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q2c	oil						"9gs,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q2d	oil						"9b9,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q2e	oil						"9fb,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q2f	oil						"9gd,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q3a	oil						"02h,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q3b	oil						"0cm,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q3c	oil						"0gs,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q3d	oil						"0b0,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q3e	oil						"0fb,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	2		2	q3f	oil						"0gd,mod"				oskill		447	-1	-1	randomize			-2	-2																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q1a	oil						"p34,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q1b	oil						"p35,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q1c	oil						"p36,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q1d	oil						"p37,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q1e	oil						"p38,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q1f	oil						"p39,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q2a	oil						"q33,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q2b	oil						"q34,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q2c	oil						"q35,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q2d	oil						"q36,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q2e	oil						"q37,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q2f	oil						"q38,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q4a	oil						"72h,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q4b	oil						"7cm,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q4c	oil						"7gs,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q4d	oil						"7b7,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q4e	oil						"7fb,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	3		2	q4f	oil						"7gd,mod"				oskill		447	-1	-1	randomize			-3	-3																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q1a	oil						"2hs,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q1b	oil						"clm,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q1c	oil						"gis,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q1d	oil						"bsw,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q1e	oil						"flb,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q1f	oil						"gsd,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q2a	oil						"92h,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q2b	oil						"9cm,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q2c	oil						"9gs,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q2d	oil						"9b9,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q2e	oil						"9fb,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q2f	oil						"9gd,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q3a	oil						"02h,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q3b	oil						"0cm,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q3c	oil						"0gs,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q3d	oil						"0b0,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q3e	oil						"0fb,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	q3f	oil						"0gd,mod"				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Rogin Oil Remove	1			100	18	203	1		2	"2hsw,any"	oil						useitem				oskill		447	-1	-1	randomize			-1	-1																																																																										0
Odd Charm Skill	1			100	18	203	29	ama	1	"char,nor,nru"							useitem				skill		29	-1	-1	skill		366	1	1	randomize			337	337																																																																					0
Odd Charm Skill	1			100	18	203	366	ama	1	"char,nor,nru"							useitem				skill		366	-1	-1	skill		9	1	1	randomize			-357	-357																																																																					0
Odd Charm Skill	1			100	18	203	9	ama	1	"char,nor,nru"							useitem				skill		9	-1	-1	skill		6	1	1	randomize			-3	-3																																																																					0
Odd Charm Skill	1			100	18	203	6	ama	1	"char,nor,nru"							useitem				skill		6	-1	-1	skill		11	1	1	randomize			5	5																																																																					0
Odd Charm Skill	1			100	18	203	11	ama	1	"char,nor,nru"							useitem				skill		11	-1	-1	skill		14	1	1	randomize			3	3																																																																					0
Odd Charm Skill	1			100	18	203	14	ama	1	"char,nor,nru"							useitem				skill		14	-1	-1	skill		10	1	1	randomize			-4	-4																																																																					0
Odd Charm Skill	1			100	18	203	10	ama	1	"cm8,nor,nru"							useitem				skill		10	-1	-1	skill		29	1	1	randomize			19	19																																																																					0
Odd Charm Skill	1			100	18	203	10	ama	1	"cm9,nor,nru"							useitem				skill		10	-1	-1	skill		8	1	1	randomize			-2	-2																																																																					0
Odd Charm Skill	1			100	18	203	8	ama	1	"cm9,nor,nru"							useitem				skill		8	-1	-1	skill		18	1	1	randomize			10	10																																																																					0
Odd Charm Skill	1			100	18	203	18	ama	1	"cm9,nor,nru"							useitem				skill		18	-1	-1	skill		12	1	1	randomize			-6	-6																																																																					0
Odd Charm Skill	1			100	18	203	12	ama	1	"cm9,nor,nru"							useitem				skill		12	-1	-1	skill		16	1	1	randomize			4	4																																																																					0
