Name	version	spawnable	rare	level	maxlevel	levelreq	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	divide	multiply	add
null	100	1	1	1	45	1			30	925	skill	SFrost Nova	0	1											zrin	zamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SFrost Nova	1	2											zrin	zamu									0	0	0
null	100	1	1	1		1			30	925	skill	SFrost Nova	2	3											zrin	zamu									0	0	0
null	100	1	1	1		1			8	925	skill	SFrost Nova	2	4											zrin	zamu									0	0	0
null	100	1	1	1		1			2	925	skill	SFrost Nova	3	5											zrin	zamu									0	0	0
																																					
																																					
null	100	1	1	1	45	1			30	925	skill	Fire Bolt	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fire Bolt	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Fire Bolt	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Fire Bolt	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Fire Bolt	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Warmth	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Warmth	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Warmth	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Warmth	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Warmth	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Charged Bolt	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Charged Bolt	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Charged Bolt	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Charged Bolt	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Charged Bolt	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Ice Bolt	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Ice Bolt	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Ice Bolt	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Ice Bolt	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Ice Bolt	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Frozen Armor	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Frozen Armor	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Frozen Armor	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Frozen Armor	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Frozen Armor	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Inferno	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Inferno	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Inferno	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Inferno	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Inferno	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Static Field	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Static Field	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Static Field	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Static Field	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Static Field	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Telekinesis	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Telekinesis	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Telekinesis	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Telekinesis	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Telekinesis	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Frost Nova	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Frost Nova	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Frost Nova	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Frost Nova	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Frost Nova	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Ice Blast	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Ice Blast	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Ice Blast	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Ice Blast	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Ice Blast	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Blaze	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Blaze	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Blaze	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Blaze	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Blaze	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fire Ball	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fire Ball	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Fire Ball	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Fire Ball	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Fire Ball	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Nova	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Nova	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Nova	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Nova	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Nova	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Lightning	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Lightning	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Lightning	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Lightning	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Lightning	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shiver Armor	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shiver Armor	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Shiver Armor	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Shiver Armor	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Shiver Armor	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fire Wall	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fire Wall	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Fire Wall	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Fire Wall	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Fire Wall	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Enchant	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Enchant	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Enchant	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Enchant	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Enchant	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Chain Lightning	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Chain Lightning	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Chain Lightning	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Chain Lightning	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Chain Lightning	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Teleport	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Teleport	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Teleport	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Teleport	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Teleport	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Glacial Spike	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Glacial Spike	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Glacial Spike	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Glacial Spike	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Glacial Spike	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Meteor	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Meteor	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Meteor	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Meteor	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Meteor	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Thunder Storm	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Thunder Storm	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Thunder Storm	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Thunder Storm	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Thunder Storm	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Energy Shield	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Energy Shield	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Energy Shield	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Energy Shield	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Energy Shield	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Blizzard	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Blizzard	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Blizzard	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Blizzard	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Blizzard	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Chilling Armor	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Chilling Armor	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Chilling Armor	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Chilling Armor	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Chilling Armor	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fire Mastery	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fire Mastery	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Fire Mastery	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Fire Mastery	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Fire Mastery	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Hydra	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Hydra	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Hydra	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Hydra	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Hydra	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Lightning Mastery	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Lightning Mastery	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Lightning Mastery	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Lightning Mastery	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Lightning Mastery	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Frozen Orb	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Frozen Orb	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Frozen Orb	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Frozen Orb	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Frozen Orb	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Cold Mastery	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Cold Mastery	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Cold Mastery	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Cold Mastery	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Cold Mastery	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Time Stop	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Time Stop	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Time Stop	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Time Stop	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Time Stop	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fanatic Swing	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fanatic Swing	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Fanatic Swing	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Fanatic Swing	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Fanatic Swing	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Aerial Shield	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Aerial Shield	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	Aerial Shield	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	Aerial Shield	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	Aerial Shield	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SEruption	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SEruption	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	SEruption	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	SEruption	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	SEruption	3	5											srin	samu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	STwister	0	1											srin	samu									0	0	0
null	100	1	1	1	60	1			30	925	skill	STwister	1	2											srin	samu									0	0	0
null	100	1	1	1		1			30	925	skill	STwister	2	3											srin	samu									0	0	0
null	100	1	1	1		1			8	925	skill	STwister	2	4											srin	samu									0	0	0
null	100	1	1	1		1			2	925	skill	STwister	3	5											srin	samu									0	0	0
																																					
																																					
null	100	1	1	1	45	1			30	925	skill	Amplify Damage	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Amplify Damage	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Amplify Damage	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Amplify Damage	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Amplify Damage	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Teeth	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Teeth	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Teeth	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Teeth	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Teeth	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Bone Armor	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Bone Armor	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Bone Armor	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Bone Armor	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Bone Armor	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Skeleton Mastery	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Skeleton Mastery	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Skeleton Mastery	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Skeleton Mastery	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Skeleton Mastery	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Raise Skeleton	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Raise Skeleton	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Raise Skeleton	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Raise Skeleton	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Raise Skeleton	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Dim Vision	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Dim Vision	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Dim Vision	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Dim Vision	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Dim Vision	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Weaken	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Weaken	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Weaken	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Weaken	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Weaken	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Poison Dagger	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Poison Dagger	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Poison Dagger	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Poison Dagger	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Poison Dagger	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Corpse Explosion	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Corpse Explosion	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Corpse Explosion	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Corpse Explosion	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Corpse Explosion	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Clay Golem	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Clay Golem	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Clay Golem	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Clay Golem	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Clay Golem	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Iron Maiden	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Iron Maiden	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Iron Maiden	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Iron Maiden	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Iron Maiden	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Terror	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Terror	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Terror	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Terror	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Terror	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Bone Wall	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Bone Wall	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Bone Wall	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Bone Wall	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Bone Wall	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Golem Mastery	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Golem Mastery	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Golem Mastery	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Golem Mastery	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Golem Mastery	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Raise Skeletal Mage	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Raise Skeletal Mage	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Raise Skeletal Mage	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Raise Skeletal Mage	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Raise Skeletal Mage	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Confuse	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Confuse	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Confuse	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Confuse	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Confuse	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Life Tap	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Life Tap	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Life Tap	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Life Tap	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Life Tap	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Poison Explosion	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Poison Explosion	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Poison Explosion	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Poison Explosion	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Poison Explosion	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Bone Spear	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Bone Spear	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Bone Spear	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Bone Spear	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Bone Spear	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	BloodGolem	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	BloodGolem	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	BloodGolem	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	BloodGolem	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	BloodGolem	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Attract	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Attract	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Attract	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Attract	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Attract	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Decrepify	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Decrepify	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Decrepify	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Decrepify	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Decrepify	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Bone Prison	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Bone Prison	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Bone Prison	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Bone Prison	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Bone Prison	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Devastator	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Devastator	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Devastator	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Devastator	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill		3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	IronGolem	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	IronGolem	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	IronGolem	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	IronGolem	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	IronGolem	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Lower Resist	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Lower Resist	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Lower Resist	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Lower Resist	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Lower Resist	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Poison Nova	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Poison Nova	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Poison Nova	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Poison Nova	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Poison Nova	3	5											nrin	namu									0	0	0
																																					
